Source,Target,Type,Id,Label,timeset,Weight
1287331735.0,1323040160.0,Directed,28023,,,2
8.169908005045699e+17,1323040160.0,Directed,27961,,,2
435138644.0,1323040160.0,Directed,27944,,,3
175070311.0,1323040160.0,Directed,27890,,,2
372345837.0,1323040160.0,Directed,27853,,,4
1.187992121451651e+18,1323040160.0,Directed,27821,,,2
1.4145347681092772e+18,1323040160.0,Directed,27708,,,2
9.239898984739922e+17,1323040160.0,Directed,27636,,,2
208152189.0,1323040160.0,Directed,27607,,,3
3093986441.0,1323040160.0,Directed,27581,,,2
394291058.0,1323040160.0,Directed,27572,,,2
999183445.0,1323040160.0,Directed,27559,,,4
1.2411034775579116e+18,1323040160.0,Directed,27424,,,2
4704035485.0,1323040160.0,Directed,27402,,,4
446362878.0,1323040160.0,Directed,27380,,,3
2188426941.0,1323040160.0,Directed,27336,,,2
2347067459.0,1323040160.0,Directed,27292,,,2
1066783490.0,1323040160.0,Directed,27257,,,2
1888878594.0,1323040160.0,Directed,27253,,,2
531677450.0,1323040160.0,Directed,27233,,,2
1.2175486351158682e+18,1323040160.0,Directed,27228,,,3
4147861697.0,1323040160.0,Directed,27153,,,2
1.428802178588754e+18,1323040160.0,Directed,27150,,,2
837344598.0,1323040160.0,Directed,27125,,,3
401293035.0,1323040160.0,Directed,27103,,,2
137130186.0,1323040160.0,Directed,27054,,,2
1.3927260450827674e+18,1323040160.0,Directed,27050,,,2
623158869.0,1323040160.0,Directed,27027,,,4
1894270790.0,1323040160.0,Directed,26934,,,2
7.616341737822945e+17,1323040160.0,Directed,26888,,,2
7.310475217877606e+17,1323040160.0,Directed,26886,,,2
1.3719274742217482e+18,1323040160.0,Directed,26843,,,4
1.2040799865813565e+18,1323040160.0,Directed,26819,,,2
1857933554.0,1323040160.0,Directed,26807,,,2
1.2521300839738614e+18,1323040160.0,Directed,26645,,,2
1.4755278105298616e+18,1323040160.0,Directed,26629,,,2
2530856924.0,1323040160.0,Directed,26604,,,3
2489403915.0,1323040160.0,Directed,26579,,,2
1.5051505680876298e+18,1323040160.0,Directed,26557,,,4
131262995.0,1323040160.0,Directed,26531,,,4
1.237938136958845e+18,1.575220971556012e+18,Directed,96307,,,3
340258039.0,1.4744893996478136e+18,Directed,14870,,,4
1174975232.0,4243308075.0,Directed,75796,,,2
1.087082470993023e+18,29660792.0,Directed,11482,,,2
1049008081.0,1.1387658075787346e+18,Directed,66713,,,2
1.1644709406983168e+18,11170692.0,Directed,48331,,,2
8.533496469068636e+17,2248959421.0,Directed,22768,,,4
1.4810232315952701e+18,8.533496469068636e+17,Directed,23979,,,10
512534556.0,512534556.0,Directed,18293,,,7
1.5812960093717012e+18,1557514573.0,Directed,133454,,,2
22023135.0,1557514573.0,Directed,110484,,,2
58857572.0,1557514573.0,Directed,107876,,,2
510676186.0,1557514573.0,Directed,102845,,,3
1.2594228662626263e+18,1557514573.0,Directed,80682,,,4
50382610.0,1557514573.0,Directed,67385,,,2
1.3600978171807212e+18,1557514573.0,Directed,66200,,,2
1.2539656956684124e+18,1557514573.0,Directed,65610,,,2
1.164556658367959e+18,1557514573.0,Directed,65427,,,2
2543592998.0,1557514573.0,Directed,64931,,,3
1.0754232745852436e+18,1557514573.0,Directed,64732,,,2
167059185.0,1557514573.0,Directed,64557,,,2
8.863891839290778e+17,1557514573.0,Directed,63934,,,12
1.538825001129988e+18,1557514573.0,Directed,61833,,,2
1.0345810771369533e+18,1557514573.0,Directed,54860,,,2
1.2432058362536591e+18,1557514573.0,Directed,54596,,,2
1.503437646030377e+18,1557514573.0,Directed,52960,,,2
517847753.0,1557514573.0,Directed,51534,,,2
237336622.0,1557514573.0,Directed,49125,,,2
1.5676773138981437e+18,1557514573.0,Directed,47743,,,2
3077187980.0,1557514573.0,Directed,46795,,,2
1.55559097921382e+18,1557514573.0,Directed,46172,,,2
546646837.0,1557514573.0,Directed,46129,,,3
1.2450336221361398e+18,1557514573.0,Directed,46062,,,3
1271631680.0,1557514573.0,Directed,45739,,,2
7.076042890159473e+17,1557514573.0,Directed,45473,,,2
1.378078168293253e+18,1557514573.0,Directed,45378,,,4
40848331.0,1557514573.0,Directed,45286,,,2
1.3479465779236332e+18,1557514573.0,Directed,44782,,,4
89910128.0,1557514573.0,Directed,44551,,,2
1.1938632641716306e+18,1557514573.0,Directed,44387,,,2
789447116.0,1557514573.0,Directed,44349,,,3
1.1619678239687148e+18,1557514573.0,Directed,44346,,,3
289844002.0,1557514573.0,Directed,44333,,,2
2933547165.0,1557514573.0,Directed,38071,,,9
432010252.0,1557514573.0,Directed,37505,,,2
1.5610630643042304e+18,1557514573.0,Directed,37483,,,2
1106238930.0,1557514573.0,Directed,37432,,,2
1.3222856010188268e+18,1557514573.0,Directed,37129,,,4
1.3513178927599575e+18,1557514573.0,Directed,36774,,,2
62477357.0,1557514573.0,Directed,35346,,,2
51795372.0,1557514573.0,Directed,35307,,,2
453126411.0,1557514573.0,Directed,35296,,,4
1274906077.0,1557514573.0,Directed,35090,,,5
367952682.0,1557514573.0,Directed,30896,,,5
8.337889264396001e+17,1557514573.0,Directed,28738,,,10
377553188.0,1557514573.0,Directed,23011,,,5
1.3741502736068198e+18,1557514573.0,Directed,22734,,,2
1.4374676130896486e+18,1557514573.0,Directed,21760,,,4
1.4072643023195177e+18,1557514573.0,Directed,21748,,,7
9.677995680154255e+17,1557514573.0,Directed,21616,,,10
1062884642.0,1557514573.0,Directed,21566,,,2
7.821000398795899e+17,1557514573.0,Directed,21454,,,6
1.4179121875495322e+18,1557514573.0,Directed,20936,,,3
117692398.0,1557514573.0,Directed,20644,,,6
3469818118.0,1557514573.0,Directed,20473,,,26
1.3866421977271296e+18,556771177.0,Directed,112213,,,2
560353561.0,311694861.0,Directed,71382,,,2
147293373.0,1.5247669326622024e+18,Directed,12135,,,6
130148927.0,121424128.0,Directed,131513,,,2
52352494.0,121424128.0,Directed,130648,,,2
1.4877698124953887e+18,121424128.0,Directed,122495,,,2
2695436575.0,121424128.0,Directed,106201,,,2
2471072532.0,121424128.0,Directed,98509,,,2
1.4900477497813484e+18,121424128.0,Directed,87232,,,3
58453980.0,121424128.0,Directed,65061,,,4
892912476.0,121424128.0,Directed,50032,,,2
465390684.0,121424128.0,Directed,42657,,,17
1.363193224324604e+18,121424128.0,Directed,42136,,,2
3610762348.0,121424128.0,Directed,39704,,,23
1128223242.0,121424128.0,Directed,38119,,,3
596927118.0,121424128.0,Directed,12186,,,2
1231473788.0,121424128.0,Directed,9852,,,7
927916422.0,121424128.0,Directed,9575,,,2
1.0292794159000207e+18,8.239758859633992e+17,Directed,18970,,,2
1.4351521480782397e+18,1.4878479914740654e+18,Directed,52868,,,3
4000962629.0,520339482.0,Directed,42110,,,3
4000962629.0,351194561.0,Directed,9551,,,2
1.0779296294433751e+18,351194561.0,Directed,29573,,,2
1.1768274419538166e+18,351194561.0,Directed,27244,,,3
351822556.0,351194561.0,Directed,23503,,,3
1.560667856399999e+18,1.5638001095691633e+18,Directed,47384,,,3
405539247.0,540761209.0,Directed,31201,,,2
1.4265321457371218e+18,405539247.0,Directed,93755,,,4
1927693057.0,495001465.0,Directed,20484,,,4
1.5537695412803338e+18,258861907.0,Directed,115649,,,2
435187030.0,526327701.0,Directed,46124,,,2
367665260.0,526327701.0,Directed,39135,,,13
384505175.0,526327701.0,Directed,37745,,,2
56662461.0,526327701.0,Directed,37227,,,2
128942114.0,526327701.0,Directed,35934,,,2
271868268.0,526327701.0,Directed,35918,,,4
380987234.0,526327701.0,Directed,35784,,,2
52325168.0,526327701.0,Directed,35687,,,2
1.5664310134877102e+18,1.558923981838852e+18,Directed,65373,,,2
179871513.0,179871513.0,Directed,18066,,,48
1.3921756869374157e+18,179871513.0,Directed,74851,,,4
1.5310061714774262e+18,179871513.0,Directed,72756,,,3
1.5645114793904128e+18,179871513.0,Directed,68161,,,3
4853392221.0,179871513.0,Directed,63324,,,2
1.4210074600479293e+18,179871513.0,Directed,63259,,,2
451060727.0,179871513.0,Directed,44631,,,2
1.5400993916289106e+18,179871513.0,Directed,44059,,,7
1.4910911019602616e+18,179871513.0,Directed,42079,,,2
2948783698.0,179871513.0,Directed,21819,,,20
551259506.0,1.2206732821915238e+18,Directed,18480,,,2
1.1091045347759145e+18,1.4280900209263124e+18,Directed,9671,,,3
1.4280900209263124e+18,1.2506696467658342e+18,Directed,25760,,,3
94209895.0,1.4280900209263124e+18,Directed,79827,,,2
467359617.0,104850697.0,Directed,65183,,,2
1.5634874337398702e+18,1.5236049812612096e+18,Directed,18554,,,2
553041975.0,1.1124224600523776e+18,Directed,20631,,,12
89014481.0,695753.0,Directed,84736,,,6
842320472.0,1.2113990515239363e+18,Directed,98730,,,2
1.3179338508409774e+18,1.218757456664449e+18,Directed,24992,,,8
158288741.0,1232067242.0,Directed,51225,,,2
2615476385.0,1.5638812047216353e+18,Directed,72070,,,2
2615476385.0,1.306333570814935e+18,Directed,44177,,,3
2615476385.0,1.0826085910083994e+18,Directed,25753,,,2
2615476385.0,2260660337.0,Directed,25740,,,6
8.216718767496192e+17,2615476385.0,Directed,32034,,,3
7.383444408514683e+17,1.5061757692733727e+18,Directed,14348,,,7
3011598397.0,1.3315494733492306e+18,Directed,39283,,,14
380526746.0,1.4768263595194982e+18,Directed,27157,,,2
1027465729.0,1.1019749912167997e+18,Directed,27639,,,2
336770410.0,58748101.0,Directed,16856,,,2
1.1622572749763953e+18,3892429702.0,Directed,83049,,,3
420598629.0,3892429702.0,Directed,10995,,,2
2367164648.0,3892429702.0,Directed,10217,,,2
1.1118991096136008e+18,1.1118991096136008e+18,Directed,24253,,,5
4260064583.0,391485689.0,Directed,39753,,,2
452117960.0,534489041.0,Directed,29801,,,4
456854642.0,421239717.0,Directed,111276,,,2
2340347324.0,425253714.0,Directed,53252,,,2
248588649.0,2340347324.0,Directed,75583,,,2
1.5019010810429972e+18,2340347324.0,Directed,56364,,,10
189226127.0,2340347324.0,Directed,40852,,,3
136308372.0,2340347324.0,Directed,39167,,,2
1.4976988124204114e+18,1.557370952824111e+18,Directed,111589,,,2
3699599177.0,2439937320.0,Directed,29216,,,4
14638233.0,2439937320.0,Directed,19229,,,2
245484212.0,2439937320.0,Directed,18489,,,4
1.3795068213674844e+18,1115355895.0,Directed,68722,,,3
2719186852.0,18762875.0,Directed,14549,,,2
589833784.0,3345960172.0,Directed,14526,,,2
7.912406918169887e+17,2999332065.0,Directed,18835,,,2
290017170.0,7.912406918169887e+17,Directed,14395,,,2
2999332065.0,7.912406918169887e+17,Directed,14164,,,10
8.035671938751693e+17,7.912406918169887e+17,Directed,14066,,,11
8.732335586803261e+17,7.912406918169887e+17,Directed,14060,,,10
1.5144769410463416e+18,1.1021163157189591e+18,Directed,122744,,,2
1.5144769410463416e+18,28336090.0,Directed,80507,,,2
1.5144769410463416e+18,1.4280934647266796e+18,Directed,23866,,,6
1.5144769410463416e+18,1.148921952326828e+18,Directed,10377,,,2
1.0624351206558433e+18,1037582137.0,Directed,28172,,,2
2360515482.0,2360515482.0,Directed,11201,,,8
1010448068.0,2360515482.0,Directed,16878,,,2
3802234997.0,2360515482.0,Directed,16082,,,2
8.887671336850842e+17,2360515482.0,Directed,14677,,,2
262255999.0,2360515482.0,Directed,13122,,,2
1.411352158281339e+18,2360515482.0,Directed,12329,,,2
9.183569531134812e+17,2360515482.0,Directed,11575,,,2
1.544202055606276e+18,2360515482.0,Directed,11558,,,2
1948929786.0,2360515482.0,Directed,11440,,,2
1.4040714647483924e+18,2360515482.0,Directed,11291,,,2
1268953866.0,2360515482.0,Directed,10688,,,2
443649249.0,2360515482.0,Directed,10467,,,2
96761245.0,812681976.0,Directed,96185,,,3
2753154182.0,61703985.0,Directed,48229,,,2
528480384.0,343688234.0,Directed,131670,,,2
528480384.0,1.5070716730103726e+18,Directed,114517,,,2
528480384.0,528480384.0,Directed,45332,,,15
217767447.0,443649249.0,Directed,59649,,,2
1059798739.0,448933522.0,Directed,11676,,,21
1735710649.0,387663403.0,Directed,16370,,,2
4630131561.0,22495577.0,Directed,70293,,,2
1.3478993807712707e+18,1.5645506867125043e+18,Directed,95234,,,2
1.3478993807712707e+18,1.4643360236984197e+18,Directed,77528,,,2
219802693.0,1.567503999326212e+18,Directed,48128,,,5
1.3496479836006892e+18,219802693.0,Directed,13332,,,4
1294951376.0,383647860.0,Directed,76689,,,2
572581266.0,383647860.0,Directed,35159,,,2
9.623845817260155e+17,504702610.0,Directed,15277,,,2
1.0389097919665725e+18,3082529892.0,Directed,12820,,,8
1.1544961227376271e+18,86416081.0,Directed,24419,,,2
1268953866.0,1148476160.0,Directed,93519,,,2
1268953866.0,2858863684.0,Directed,22215,,,8
2388911602.0,1.2011775025820058e+18,Directed,37101,,,2
1166877775.0,387198659.0,Directed,32563,,,2
2488528525.0,483304367.0,Directed,31308,,,2
1099059128.0,483304367.0,Directed,30834,,,2
1.294125766943408e+18,483304367.0,Directed,28309,,,2
1.552904265160659e+18,1.419990129586942e+18,Directed,47895,,,4
1.0242956803812762e+18,1.552904265160659e+18,Directed,88693,,,2
1.376477438084051e+18,1.552904265160659e+18,Directed,56566,,,2
1.2903496527479972e+18,44574685.0,Directed,37186,,,2
334874985.0,44574685.0,Directed,36937,,,2
1479778964.0,91066149.0,Directed,29742,,,4
483995380.0,1479778964.0,Directed,26681,,,2
1.4499928513544888e+18,1479778964.0,Directed,26461,,,6
1275427818.0,474175425.0,Directed,34124,,,4
1.5820004280064e+18,4572998716.0,Directed,127990,,,2
1.4134484261135606e+18,4572998716.0,Directed,62025,,,3
384307395.0,4572998716.0,Directed,60530,,,2
2333853084.0,4572998716.0,Directed,58894,,,2
7.7280004337186e+17,4572998716.0,Directed,37445,,,13
1193733110.0,4572998716.0,Directed,32006,,,3
1.465633736171696e+18,1.465633736171696e+18,Directed,118160,,,2
903890335.0,999645834.0,Directed,33454,,,3
903890335.0,1.1678419141603328e+18,Directed,30314,,,2
1.1630208396059853e+18,721894411.0,Directed,51066,,,4
1.5685357967385723e+18,3325347729.0,Directed,93292,,,2
7.663333239669064e+17,427403442.0,Directed,53253,,,2
557106723.0,7.663333239669064e+17,Directed,50890,,,2
538142151.0,7.663333239669064e+17,Directed,11029,,,4
718651225.0,457500194.0,Directed,57499,,,4
1.0014934680306893e+18,1.0593615251090104e+18,Directed,84160,,,2
76769340.0,1.0593615251090104e+18,Directed,84105,,,2
380526746.0,9.309091151692964e+17,Directed,44496,,,3
462999116.0,431622091.0,Directed,106784,,,2
1335063230.0,431622091.0,Directed,24546,,,2
709020928.0,431622091.0,Directed,17902,,,6
2569816533.0,431622091.0,Directed,14489,,,2
467297743.0,431622091.0,Directed,13615,,,3
846229980.0,431622091.0,Directed,13017,,,2
455647258.0,423531049.0,Directed,24368,,,48
423531049.0,455647258.0,Directed,69638,,,39
1.4921897077777613e+18,1.4921897077777613e+18,Directed,60989,,,26
1.44720570319471e+18,1.44720570319471e+18,Directed,17101,,,2
8.36574583906005e+17,1.1758921957501542e+18,Directed,24876,,,3
751820450.0,1.1758921957501542e+18,Directed,24366,,,6
2927225134.0,425039950.0,Directed,11245,,,2
434217283.0,425039950.0,Directed,96242,,,2
409540134.0,425039950.0,Directed,31329,,,8
1.0387552442373652e+18,425039950.0,Directed,23417,,,2
521446514.0,425039950.0,Directed,18684,,,3
30520601.0,425039950.0,Directed,15770,,,6
808531951.0,425039950.0,Directed,14609,,,5
555765767.0,400630735.0,Directed,124942,,,2
1075088180.0,400630735.0,Directed,14631,,,8
1260155256.0,400630735.0,Directed,12428,,,9
141509471.0,1.442090815887532e+18,Directed,112535,,,2
2320478792.0,141509471.0,Directed,43399,,,2
1.4485546495529206e+18,141509471.0,Directed,12151,,,6
767783102.0,574881298.0,Directed,34322,,,2
961228802.0,2913027087.0,Directed,24254,,,3
761121380.0,1.5674831763264061e+18,Directed,76353,,,6
1002795608.0,405516333.0,Directed,61048,,,2
1.5613816412930048e+18,405516333.0,Directed,60685,,,4
9.71057780701483e+17,405516333.0,Directed,44445,,,3
1.5340611776968376e+18,405516333.0,Directed,44155,,,4
2324434960.0,405516333.0,Directed,17082,,,18
3164943699.0,405516333.0,Directed,15522,,,3
944570198.0,405516333.0,Directed,14713,,,10
423767651.0,405516333.0,Directed,12642,,,9
1.3882403941865472e+18,405516333.0,Directed,12616,,,14
8.989771265101537e+17,405516333.0,Directed,12417,,,5
1198427719.0,405516333.0,Directed,12206,,,4
1.4979531433170452e+18,1.2206732821915238e+18,Directed,108343,,,2
1134499074.0,1.2206732821915238e+18,Directed,48835,,,2
349005248.0,1.2206732821915238e+18,Directed,44944,,,2
1.4949994371685827e+18,1.2206732821915238e+18,Directed,43710,,,2
1.1267418036363796e+18,1.2206732821915238e+18,Directed,42558,,,2
1.3177800825518285e+18,1.2206732821915238e+18,Directed,41894,,,2
1447169533.0,1.2206732821915238e+18,Directed,29699,,,2
1.5506363105907835e+18,1.2206732821915238e+18,Directed,29627,,,2
1.565101497544745e+18,1.2206732821915238e+18,Directed,28505,,,2
3244161467.0,1.2206732821915238e+18,Directed,26474,,,8
585868112.0,1.2206732821915238e+18,Directed,26178,,,2
1.428355479852372e+18,1.2206732821915238e+18,Directed,25491,,,3
2846926288.0,1.2206732821915238e+18,Directed,25013,,,2
133187968.0,1.2206732821915238e+18,Directed,24705,,,2
1.409264311638319e+18,1.2206732821915238e+18,Directed,23468,,,2
1.436747453261353e+18,1.2206732821915238e+18,Directed,22263,,,2
9.053467393764475e+17,1.2206732821915238e+18,Directed,22084,,,2
420664290.0,1.2206732821915238e+18,Directed,21922,,,2
1.5526331094846423e+18,1.2206732821915238e+18,Directed,21520,,,2
1283518398.0,1.2206732821915238e+18,Directed,21164,,,3
9.703425293034455e+17,1.2206732821915238e+18,Directed,21133,,,3
2312589291.0,1.2206732821915238e+18,Directed,20957,,,2
841358984.0,1.2206732821915238e+18,Directed,20827,,,2
1.428328038371111e+18,1.2206732821915238e+18,Directed,20785,,,2
523687780.0,1.2206732821915238e+18,Directed,20765,,,6
424189339.0,1.2206732821915238e+18,Directed,20686,,,2
357988244.0,1.2206732821915238e+18,Directed,20668,,,2
872649007.0,1.2206732821915238e+18,Directed,19774,,,2
616453376.0,1.2206732821915238e+18,Directed,19737,,,2
1.4801437077520916e+18,1.2206732821915238e+18,Directed,19724,,,2
433604874.0,1.2206732821915238e+18,Directed,19148,,,2
14803035.0,1.2206732821915238e+18,Directed,19036,,,2
7.865425833463726e+17,1.2206732821915238e+18,Directed,18888,,,2
834049328.0,1.2206732821915238e+18,Directed,18792,,,2
408737406.0,1.2206732821915238e+18,Directed,18657,,,3
1063923588.0,1.2206732821915238e+18,Directed,18630,,,3
9.319486341905981e+17,1.2206732821915238e+18,Directed,18381,,,2
1.4392128395714437e+18,1.2206732821915238e+18,Directed,18183,,,2
367267772.0,1.2206732821915238e+18,Directed,18166,,,2
1099277078.0,1.2206732821915238e+18,Directed,18160,,,2
9.598993694609613e+17,1.2206732821915238e+18,Directed,17708,,,4
1.2852776370663178e+18,1.2206732821915238e+18,Directed,15875,,,2
1.2866935159054336e+18,1.2206732821915238e+18,Directed,15119,,,3
414894324.0,1.2206732821915238e+18,Directed,14499,,,3
1.4794915691033518e+18,1.2206732821915238e+18,Directed,13931,,,2
1122236029.0,1.2206732821915238e+18,Directed,12725,,,4
941041278.0,1.2206732821915238e+18,Directed,12365,,,3
1.21319329343923e+18,1.2206732821915238e+18,Directed,11736,,,2
1.4406283534766612e+18,1.2206732821915238e+18,Directed,11519,,,2
1.3884896053690163e+18,1.2206732821915238e+18,Directed,11451,,,2
1.53749482806118e+18,2829541039.0,Directed,35427,,,9
1.53749482806118e+18,7.504191276558582e+17,Directed,14094,,,3
1.552278151769854e+18,1.5276978649858212e+18,Directed,62612,,,2
1.4393809395163013e+18,1.4479424416555418e+18,Directed,53520,,,4
1.4904954510989312e+18,1.4393809395163013e+18,Directed,46220,,,2
1462008642.0,1.3276577960500224e+18,Directed,19053,,,2
356550016.0,430153410.0,Directed,11661,,,3
199231138.0,356550016.0,Directed,71114,,,3
368982167.0,356550016.0,Directed,11705,,,2
1.1398352056095007e+18,356550016.0,Directed,11581,,,3
1.1411462016240763e+18,356550016.0,Directed,11538,,,3
59450233.0,356550016.0,Directed,11505,,,3
3118637224.0,469677548.0,Directed,23314,,,2
9.391989611932918e+17,448933522.0,Directed,19619,,,4
264429673.0,9.497312656321782e+17,Directed,134682,,,2
1098911708.0,525400603.0,Directed,59338,,,2
8.373879742245437e+17,9.570247441503232e+17,Directed,65518,,,2
8.102153449126584e+17,8.373879742245437e+17,Directed,51984,,,7
183287158.0,616886078.0,Directed,77759,,,3
10329492.0,143344911.0,Directed,23519,,,2
16794821.0,10329492.0,Directed,79112,,,2
1.5337011057708073e+18,10329492.0,Directed,30245,,,2
1.322835766796583e+18,10329492.0,Directed,30175,,,9
1.404086393207509e+18,10329492.0,Directed,30018,,,2
1.4185820519812342e+18,10329492.0,Directed,23248,,,3
8.822849638522798e+17,10329492.0,Directed,21779,,,71
1.2573030177594941e+18,10329492.0,Directed,19441,,,2
1.3927382454196716e+18,10329492.0,Directed,19070,,,6
1.4105316279277363e+18,10329492.0,Directed,12016,,,45
1.4617773551317934e+18,1.2506696467658342e+18,Directed,25821,,,3
9.485610429211484e+17,1.451556690910929e+18,Directed,116919,,,2
9.485610429211484e+17,9.485610429211484e+17,Directed,69715,,,2
1.0439781695088599e+18,8.053647123052667e+17,Directed,39627,,,2
412936122.0,1.572579779269755e+18,Directed,79326,,,3
412936122.0,2324447806.0,Directed,68302,,,3
412936122.0,2388790596.0,Directed,11788,,,75
148518511.0,412936122.0,Directed,61506,,,2
135468458.0,412936122.0,Directed,26854,,,2
2388790596.0,412936122.0,Directed,18704,,,7
2174797481.0,2388790596.0,Directed,66365,,,10
2429648445.0,2388790596.0,Directed,42147,,,15
7.359806452734894e+17,2388790596.0,Directed,38984,,,6
1.1869186404253286e+18,2471723086.0,Directed,34874,,,2
282214777.0,47373547.0,Directed,106848,,,2
1.5308560439574405e+18,47373547.0,Directed,14430,,,2
1.0630652042238116e+18,47373547.0,Directed,14319,,,2
1.5376644129448346e+18,47373547.0,Directed,11817,,,2
2149300716.0,563670349.0,Directed,31128,,,7
2637882316.0,1219231327.0,Directed,14128,,,2
2318485496.0,451305585.0,Directed,11866,,,2
1.2646377088713114e+18,418028983.0,Directed,35817,,,2
1.2646377088713114e+18,716951557.0,Directed,16558,,,8
13159862.0,1.2646377088713114e+18,Directed,41063,,,3
8.629195339291238e+17,1.2646377088713114e+18,Directed,35683,,,5
3546308429.0,1.2646377088713114e+18,Directed,17670,,,13
1.4319313690436813e+18,1.4319313690436813e+18,Directed,44111,,,6
599972590.0,1.4319313690436813e+18,Directed,58024,,,12
8.564634450420572e+17,1.4319313690436813e+18,Directed,52169,,,2
1.4465653374791393e+18,1.4319313690436813e+18,Directed,48693,,,2
122986208.0,1.4319313690436813e+18,Directed,29847,,,2
9.051280544098796e+17,1.4319313690436813e+18,Directed,21100,,,2
7.176314781846815e+17,599114492.0,Directed,98799,,,4
1541661373.0,525271978.0,Directed,59709,,,3
1.4135913611866726e+18,1.4135913611866726e+18,Directed,50278,,,3
1.5225626719749038e+18,1.4135913611866726e+18,Directed,16927,,,2
9.424634850736579e+17,2973508025.0,Directed,47075,,,7
1.311217975345795e+18,1.5247669326622024e+18,Directed,11983,,,2
9.695663281630085e+17,1.5247669326622024e+18,Directed,134347,,,2
1.5246999381810258e+18,1.5247669326622024e+18,Directed,24401,,,4
9.424634850736579e+17,2414699069.0,Directed,13692,,,10
8.767216653796434e+17,220370957.0,Directed,12000,,,20
2628061542.0,220370957.0,Directed,39646,,,11
1.4105316279277363e+18,9.45587364616917e+17,Directed,72956,,,3
1.4105316279277363e+18,1.2800276859520696e+18,Directed,55532,,,2
1.418077693220905e+18,1105814539.0,Directed,47930,,,2
2869401167.0,745704596.0,Directed,12072,,,2
2901494304.0,2901494304.0,Directed,38669,,,2
96551306.0,311957901.0,Directed,25765,,,2
1.490449582463017e+18,1.517094588451799e+18,Directed,22378,,,2
2540910636.0,1.517094588451799e+18,Directed,19699,,,4
1.4485546495529206e+18,1.410360850179842e+18,Directed,22867,,,2
19447964.0,192839540.0,Directed,19178,,,2
1.5106209063805747e+18,1.461406773580075e+18,Directed,92913,,,2
2752406530.0,2752322571.0,Directed,85097,,,2
371781632.0,427403442.0,Directed,15004,,,12
495319351.0,495319351.0,Directed,16374,,,19
1.150384973922349e+18,165028391.0,Directed,129681,,,2
1.150384973922349e+18,8.735608600269169e+17,Directed,116839,,,2
1.150384973922349e+18,1.5507582418601902e+18,Directed,114910,,,4
1.150384973922349e+18,1.399774548350935e+18,Directed,98469,,,3
1.150384973922349e+18,1.0737384758899261e+18,Directed,89148,,,3
1.150384973922349e+18,2167053595.0,Directed,80038,,,2
1.150384973922349e+18,8.065199222097265e+17,Directed,78562,,,4
1.150384973922349e+18,8.25302336243454e+17,Directed,74718,,,2
1.150384973922349e+18,1.3405551245283123e+18,Directed,74219,,,3
1.150384973922349e+18,1.5171799966154547e+18,Directed,72430,,,11
1.150384973922349e+18,498384798.0,Directed,71319,,,2
1.150384973922349e+18,1.1323640096410747e+18,Directed,64310,,,9
1.150384973922349e+18,9.742748797081928e+17,Directed,30413,,,8
1.150384973922349e+18,1.4967982905532252e+18,Directed,12219,,,10
589283111.0,1.150384973922349e+18,Directed,74090,,,2
1.313434956534874e+18,1.4967982905532252e+18,Directed,81413,,,2
1.2199656243671736e+18,1.4967982905532252e+18,Directed,25859,,,2
8.735608600269169e+17,1.4967982905532252e+18,Directed,25703,,,2
8.88132475028779e+17,1.4967982905532252e+18,Directed,12255,,,2
9.674907531098563e+17,1.426557505975505e+18,Directed,13469,,,2
8.095231953929667e+17,1.426557505975505e+18,Directed,13012,,,2
1.0014621605963735e+18,1710006104.0,Directed,32884,,,2
1.3671953795451085e+18,1.3671953795451085e+18,Directed,78945,,,2
983435719.0,288163141.0,Directed,41114,,,2
983435719.0,542916909.0,Directed,12309,,,2
404731546.0,542916909.0,Directed,50617,,,2
204792302.0,542916909.0,Directed,14537,,,2
999645834.0,542916909.0,Directed,12516,,,5
119425197.0,542916909.0,Directed,12376,,,3
608125539.0,230214604.0,Directed,88850,,,2
608125539.0,7.148820621221601e+17,Directed,88796,,,6
2252382708.0,1628613343.0,Directed,54789,,,2
1284380995.0,1628613343.0,Directed,52880,,,2
1.3181609082549125e+18,1628613343.0,Directed,14862,,,2
1.5632986185512018e+18,1628613343.0,Directed,14055,,,4
1.235564145002627e+18,1628613343.0,Directed,13209,,,2
414895289.0,1628613343.0,Directed,12475,,,2
1.3403454866964398e+18,1628613343.0,Directed,12437,,,3
1603331444.0,31115134.0,Directed,56869,,,2
2417474756.0,3356066999.0,Directed,14601,,,3
1.3752215919032443e+18,989192558.0,Directed,29267,,,3
59249100.0,989192558.0,Directed,27107,,,2
410237431.0,989192558.0,Directed,18211,,,2
1.2722811301552906e+18,462235312.0,Directed,20680,,,2
56457551.0,877336484.0,Directed,15834,,,2
195962624.0,1.377291315445125e+18,Directed,82876,,,2
846447728.0,195962624.0,Directed,121157,,,2
18186885.0,195962624.0,Directed,84351,,,5
1.495396487924269e+18,195962624.0,Directed,67836,,,3
1.252299588658176e+18,195962624.0,Directed,58180,,,2
527647114.0,195962624.0,Directed,26984,,,5
1.5595967850851246e+18,195962624.0,Directed,26221,,,2
1125421364.0,195962624.0,Directed,22095,,,10
66193688.0,195962624.0,Directed,17197,,,2
264911274.0,195962624.0,Directed,13565,,,11
1.4931643123278234e+18,195962624.0,Directed,13095,,,9
621230485.0,195962624.0,Directed,12867,,,10
1.3725685974538076e+18,195962624.0,Directed,12526,,,6
